"CardNo","StartDate","Pentad","year","obs"
"3405_2445_010253_20220108",2022-01-08,"3405_2445",2022,0
"2830_2945_017944_20220107",2022-01-07,"2830_2945",2022,0
"2515_2705_013316_20220108",2022-01-08,"2515_2705",2022,0
"2530_2810_012600_20220111",2022-01-11,"2530_2810",2022,0
"2845_3200_010572_20220110",2022-01-10,"2845_3200",2022,0
"3425_2025_020012_20220111",2022-01-11,"3425_2025",2022,0
"2845_2445_016475_20220107",2022-01-07,"2845_2445",2022,0
"2525_3055_000459_20220106",2022-01-06,"2525_3055",2022,0
"2905_2610_000102_20220107",2022-01-07,"2905_2610",2022,0
"2520_3130_010916_20220110",2022-01-10,"2520_3130",2022,0
"2525_3130_010916_20220110",2022-01-10,"2525_3130",2022,0
"2505_2800_012600_20220105",2022-01-05,"2505_2800",2022,0
"2505_2805_012600_20220105",2022-01-05,"2505_2805",2022,0
"2450_2810_016685_20220106",2022-01-06,"2450_2810",2022,0
"2840_2925_010320_20220109",2022-01-09,"2840_2925",2022,0
"2350_2925_011455_20220111",2022-01-11,"2350_2925",2022,0
"2700_2915_012093_20220109",2022-01-09,"2700_2915",2022,0
"2925_3010_010207_20220106",2022-01-06,"2925_3010",2022,0
"3355_2000_001456_20220107",2022-01-07,"3355_2000",2022,0
"3425_2020_020012_20220111",2022-01-11,"3425_2020",2022,0
"2555_2730_019120_20220106",2022-01-06,"2555_2730",2022,0
"2830_2825_020662_20220107",2022-01-07,"2830_2825",2022,0
"2515_2820_016685_20220111",2022-01-11,"2515_2820",2022,0
"2830_2930_010320_20220110",2022-01-10,"2830_2930",2022,0
"2925_3015_010207_20220104",2022-01-04,"2925_3015",2022,0
"3005_2925_002078_20220103",2022-01-03,"3005_2925",2022,0
"3135_1840_014671_20220109",2022-01-09,"3135_1840",2022,0
"2530_2810_014447_20220109",2022-01-09,"2530_2810",2022,0
"2515_3135_010916_20220110",2022-01-10,"2515_3135",2022,0
"2835_2925_010320_20220108",2022-01-08,"2835_2925",2022,0
"2810_3220_002078_20220106",2022-01-06,"2810_3220",2022,0
"3345_1835_000505_20220107",2022-01-07,"3345_1835",2022,0
"2550_2810_014447_20220107",2022-01-07,"2550_2810",2022,0
"2830_2835_020662_20220107",2022-01-07,"2830_2835",2022,0
"2520_2820_016685_20220111",2022-01-11,"2520_2820",2022,0
"2810_3225_002078_20220107",2022-01-07,"2810_3225",2022,0
"3135_1845_014671_20220109",2022-01-09,"3135_1845",2022,0
"2210_2920_020521_20220105",2022-01-05,"2210_2920",2022,0
"2920_3015_010207_20220107",2022-01-07,"2920_3015",2022,0
"3255_2220_000575_20220101",2022-01-01,"3255_2220",2022,0
"2510_3005_000100_20220108",2022-01-08,"2510_3005",2022,0
"2515_3005_000100_20220107",2022-01-07,"2515_3005",2022,0
"3350_1820_011005_20220107",2022-01-07,"3350_1820",2022,0
"2955_3020_012240_20220110",2022-01-10,"2955_3020",2022,0
"2955_3015_012240_20220110",2022-01-10,"2955_3015",2022,0
"3400_1830_010616_20220107",2022-01-07,"3400_1830",2022,0
"3405_1820_010616_20220102",2022-01-02,"3405_1820",2022,0
"2600_2745_010174_20220107",2022-01-07,"2600_2745",2022,0
"3400_1820_001899_20220104",2022-01-04,"3400_1820",2022,0
"2555_2755_010984_20220112",2022-01-12,"2555_2755",2022,0
"3225_2335_021351_20220104",2022-01-04,"3225_2335",2022,0
"3400_2450_010253_20220107",2022-01-07,"3400_2450",2022,0
"2545_2805_000614_20220112",2022-01-12,"2545_2805",2022,0
"2440_2830_016685_20220102",2022-01-02,"2440_2830",2022,0
"2520_3010_015900_20220107",2022-01-07,"2520_3010",2022,0
"3215_2430_011356_20220107",2022-01-07,"3215_2430",2022,0
"3325_2540_011356_20220106",2022-01-06,"3325_2540",2022,0
"3210_2430_011356_20220107",2022-01-07,"3210_2430",2022,0
"3345_2220_012142_20220111",2022-01-11,"3345_2220",2022,0
"3345_2225_012142_20220111",2022-01-11,"3345_2225",2022,0
"2505_2810_018713_20220111",2022-01-11,"2505_2810",2022,0
"2510_2815_018713_20220111",2022-01-11,"2510_2815",2022,0
"2510_2805_018713_20220111",2022-01-11,"2510_2805",2022,0
"2505_2805_018713_20220111",2022-01-11,"2505_2805",2022,0
"2545_2810_018713_20220109",2022-01-09,"2545_2810",2022,0
"2515_2820_019120_20220112",2022-01-12,"2515_2820",2022,0
"2505_2800_018713_20220111",2022-01-11,"2505_2800",2022,0
"2530_2830_001518_20220109",2022-01-09,"2530_2830",2022,0
"2520_2820_019120_20220112",2022-01-12,"2520_2820",2022,0
"2530_2835_001518_20220109",2022-01-09,"2530_2835",2022,0
"2605_2745_019120_20220108",2022-01-08,"2605_2745",2022,0
"2605_2800_010051_20220101",2022-01-01,"2605_2800",2022,0
"2605_2750_016236_20220107",2022-01-07,"2605_2750",2022,0
"2610_2815_014228_20220108",2022-01-08,"2610_2815",2022,0
"3400_2210_001113_20220110",2022-01-10,"3400_2210",2022,0
"2815_3155_001113_20220102",2022-01-02,"2815_3155",2022,0
"2605_2755_010768_20220108",2022-01-08,"2605_2755",2022,0
"3410_2155_001113_20220111",2022-01-11,"3410_2155",2022,0
"2530_2835_010857_20220109",2022-01-09,"2530_2835",2022,0
"2535_2810_014532_20220111",2022-01-11,"2535_2810",2022,0
"3340_2640_017596_20220108",2022-01-08,"3340_2640",2022,0
"2600_2755_010857_20220102",2022-01-02,"2600_2755",2022,0
"3400_1845_011005_20220108",2022-01-08,"3400_1845",2022,0
"2510_2815_001518_20220112",2022-01-12,"2510_2815",2022,0
"2555_2755_010857_20220112",2022-01-12,"2555_2755",2022,0
"2505_2800_001518_20220112",2022-01-12,"2505_2800",2022,0
"2600_2755_010857_20220107",2022-01-07,"2600_2755",2022,0
"2515_2820_001518_20220112",2022-01-12,"2515_2820",2022,0
"2540_2810_021011_20220107",2022-01-07,"2540_2810",2022,0
"2805_2950_010281_20220112",2022-01-12,"2805_2950",2022,0
"3355_2520_010962_20220109",2022-01-09,"3355_2520",2022,0
"3345_2530_017691_20220108",2022-01-08,"3345_2530",2022,0
"2715_2225_017523_20220108",2022-01-08,"2715_2225",2022,0
"3000_3050_017228_20220112",2022-01-12,"3000_3050",2022,0
"2545_2835_018040_20220106",2022-01-06,"2545_2835",2022,0
"2545_2840_018040_20220107",2022-01-07,"2545_2840",2022,0
"2445_2815_011296_20220108",2022-01-08,"2445_2815",2022,0
"2525_3055_010065_20220108",2022-01-08,"2525_3055",2022,0
"2925_3110_011088_20220105",2022-01-05,"2925_3110",2022,0
"2305_3125_014476_20220101",2022-01-01,"2305_3125",2022,0
"2425_3120_014476_20220103",2022-01-03,"2425_3120",2022,0
"2425_3055_010869_20220109",2022-01-09,"2425_3055",2022,0
"2425_3100_010869_20220109",2022-01-09,"2425_3100",2022,0
"3035_2945_006515_20220101",2022-01-01,"3035_2945",2022,0
"2810_2910_006515_20220104",2022-01-04,"2810_2910",2022,0
"2805_2910_006515_20220103",2022-01-03,"2805_2910",2022,0
"2945_3045_006515_20220106",2022-01-06,"2945_3045",2022,0
"2925_2600_000102_20220113",2022-01-13,"2925_2600",2022,0
"3400_1825_010616_20220108",2022-01-08,"3400_1825",2022,0
"2915_2555_000102_20220111",2022-01-11,"2915_2555",2022,0
"2925_2555_000102_20220113",2022-01-13,"2925_2555",2022,0
"2920_2550_000102_20220111",2022-01-11,"2920_2550",2022,0
"3210_2425_011755_20220104",2022-01-04,"3210_2425",2022,0
"3130_2300_010051_20220106",2022-01-06,"3130_2300",2022,0
"2615_2825_010857_20220113",2022-01-13,"2615_2825",2022,0
"2615_2820_010857_20220113",2022-01-13,"2615_2820",2022,0
"2550_2755_012167_20220108",2022-01-08,"2550_2755",2022,0
"3355_1825_010051_20220107",2022-01-07,"3355_1825",2022,0
"2505_2800_000283_20220110",2022-01-10,"2505_2800",2022,0
"3355_1820_010051_20220107",2022-01-07,"3355_1820",2022,0
"2505_2810_000283_20220110",2022-01-10,"2505_2810",2022,0
"2510_2815_000283_20220110",2022-01-10,"2510_2815",2022,0
"2810_2705_020269_20220111",2022-01-11,"2810_2705",2022,0
"2805_2710_020269_20220113",2022-01-13,"2805_2710",2022,0
"3350_1825_010051_20220108",2022-01-08,"3350_1825",2022,1
"2810_2700_020269_20220111",2022-01-11,"2810_2700",2022,0
"2810_2710_020269_20220113",2022-01-13,"2810_2710",2022,0
"2645_2710_020426_20220109",2022-01-09,"2645_2710",2022,0
"3350_2255_002062_20220113",2022-01-13,"3350_2255",2022,0
"2535_3045_010916_20220109",2022-01-09,"2535_3045",2022,0
"3400_1825_011005_20220109",2022-01-09,"3400_1825",2022,0
"3340_2545_000916_20220113",2022-01-13,"3340_2545",2022,0
"2425_3055_010313_20220102",2022-01-02,"2425_3055",2022,0
"3355_2530_001979_20220109",2022-01-09,"3355_2530",2022,0
"2410_3115_010818_20220107",2022-01-07,"2410_3115",2022,0
"2410_3110_010818_20220109",2022-01-09,"2410_3110",2022,0
"3035_2340_010051_20220110",2022-01-10,"3035_2340",2022,0
"3215_1820_002158_20220113",2022-01-13,"3215_1820",2022,0
"3415_2105_002219_20220111",2022-01-11,"3415_2105",2022,0
"2940_2915_012223_20220108",2022-01-08,"2940_2915",2022,0
"2945_2925_012223_20220109",2022-01-09,"2945_2925",2022,0
"3410_2205_011122_20220109",2022-01-09,"3410_2205",2022,0
"3405_2200_011122_20220113",2022-01-13,"3405_2200",2022,0
"2600_2815_016971_20220106",2022-01-06,"2600_2815",2022,0
"3340_2635_002390_20220109",2022-01-09,"3340_2635",2022,0
"2445_2820_019005_20220108",2022-01-08,"2445_2820",2022,0
"3315_2055_001909_20220113",2022-01-13,"3315_2055",2022,0
"2520_3150_013810_20220112",2022-01-12,"2520_3150",2022,0
"2730_3035_011907_20220111",2022-01-11,"2730_3035",2022,0
"2740_3225_020234_20220104",2022-01-04,"2740_3225",2022,0
"2720_3155_020234_20220108",2022-01-08,"2720_3155",2022,0
"2720_3150_020234_20220108",2022-01-08,"2720_3150",2022,0
"3310_2055_001909_20220113",2022-01-13,"3310_2055",2022,0
"2520_3150_013810_20220107",2022-01-07,"2520_3150",2022,0
"3240_2820_021180_20220114",2022-01-14,"3240_2820",2022,0
"2735_3210_020234_20220109",2022-01-09,"2735_3210",2022,0
"2615_2815_014228_20220114",2022-01-14,"2615_2815",2022,0
"3355_2445_000355_20220111",2022-01-11,"3355_2445",2022,0
"3335_2630_002390_20220110",2022-01-10,"3335_2630",2022,0
"2805_2650_020269_20220110",2022-01-10,"2805_2650",2022,0
"2605_2750_021002_20220110",2022-01-10,"2605_2750",2022,0
"2440_2820_016098_20220109",2022-01-09,"2440_2820",2022,0
"2740_3225_020234_20220109",2022-01-09,"2740_3225",2022,0
"2605_2815_014228_20220110",2022-01-10,"2605_2815",2022,0
"3400_1830_011005_20220109",2022-01-09,"3400_1830",2022,0
"2545_2815_020982_20220108",2022-01-08,"2545_2815",2022,0
"3240_2820_001692_20220110",2022-01-10,"3240_2820",2022,0
"3355_1820_011005_20220110",2022-01-10,"3355_1820",2022,0
"2220_3105_010338_20220105",2022-01-05,"2220_3105",2022,0
"2220_3100_010338_20220106",2022-01-06,"2220_3100",2022,0
"2220_3110_010338_20220105",2022-01-05,"2220_3110",2022,0
"2435_2840_012600_20220114",2022-01-14,"2435_2840",2022,0
"2225_3115_010338_20220111",2022-01-11,"2225_3115",2022,0
"2800_3220_011907_20220101",2022-01-01,"2800_3220",2022,0
"2650_3215_011907_20220104",2022-01-04,"2650_3215",2022,0
"3210_2425_001475_20220112",2022-01-12,"3210_2425",2022,0
"2845_3030_010281_20220114",2022-01-14,"2845_3030",2022,0
"3210_2430_001475_20220114",2022-01-14,"3210_2430",2022,0
"2740_3225_011907_20220101",2022-01-01,"2740_3225",2022,0
"2220_3105_010338_20220110",2022-01-10,"2220_3105",2022,0
"2750_2940_010281_20220110",2022-01-10,"2750_2940",2022,0
"2810_2940_010281_20220111",2022-01-11,"2810_2940",2022,0
"2800_2940_010281_20220111",2022-01-11,"2800_2940",2022,0
"2815_3000_010281_20220113",2022-01-13,"2815_3000",2022,0
"2820_3005_010281_20220113",2022-01-13,"2820_3005",2022,0
"2825_3010_010281_20220113",2022-01-13,"2825_3010",2022,0
"2800_2945_010281_20220111",2022-01-11,"2800_2945",2022,0
"2815_2945_010281_20220111",2022-01-11,"2815_2945",2022,0
"2830_3015_010281_20220113",2022-01-13,"2830_3015",2022,0
"2840_3025_010281_20220114",2022-01-14,"2840_3025",2022,0
"2835_3020_010281_20220114",2022-01-14,"2835_3020",2022,0
"2805_2940_010281_20220111",2022-01-11,"2805_2940",2022,0
"2810_2955_010281_20220112",2022-01-12,"2810_2955",2022,0
"2540_2815_010565_20220110",2022-01-10,"2540_2815",2022,0
"2605_2755_010610_20220110",2022-01-10,"2605_2755",2022,0
"2945_3100_020009_20220109",2022-01-09,"2945_3100",2022,0
"2605_2735_014211_20220101",2022-01-01,"2605_2735",2022,0
"2600_2800_021067_20220109",2022-01-09,"2600_2800",2022,0
"2605_2755_000613_20220107",2022-01-07,"2605_2755",2022,0
"2410_3030_020103_20220115",2022-01-15,"2410_3030",2022,0
"2605_2755_011513_20220111",2022-01-11,"2605_2755",2022,0
"2910_2610_000102_20220115",2022-01-15,"2910_2610",2022,0
"2955_3055_017770_20220115",2022-01-15,"2955_3055",2022,0
"2905_2610_000662_20220110",2022-01-10,"2905_2610",2022,0
"2220_3110_010338_20220110",2022-01-10,"2220_3110",2022,0
"3400_1845_010616_20220111",2022-01-11,"3400_1845",2022,0
"2550_2815_011254_20220115",2022-01-15,"2550_2815",2022,0
"2645_2745_000527_20220111",2022-01-11,"2645_2745",2022,0
"2540_2755_000614_20220115",2022-01-15,"2540_2755",2022,0
"2645_2640_010651_20220108",2022-01-08,"2645_2640",2022,0
"3315_2725_021180_20220115",2022-01-15,"3315_2725",2022,0
"2610_2820_014228_20220114",2022-01-14,"2610_2820",2022,0
"2605_2755_013022_20220102",2022-01-02,"2605_2755",2022,0
"3405_2435_002406_20220115",2022-01-15,"3405_2435",2022,0
"2400_2950_011455_20220115",2022-01-15,"2400_2950",2022,0
"3205_1815_002154_20220109",2022-01-09,"3205_1815",2022,0
"3235_1815_002154_20220110",2022-01-10,"3235_1815",2022,1
"2510_2815_021001_20220104",2022-01-04,"2510_2815",2022,0
"2430_2800_016685_20220115",2022-01-15,"2430_2800",2022,0
"2505_2805_015816_20220115",2022-01-15,"2505_2805",2022,0
"2535_2820_011328_20220115",2022-01-15,"2535_2820",2022,0
"2345_2935_017378_20220115",2022-01-15,"2345_2935",2022,0
"2630_2855_013022_20220111",2022-01-11,"2630_2855",2022,0
"2430_2800_019666_20220115",2022-01-15,"2430_2800",2022,0
"3215_1815_002154_20220109",2022-01-09,"3215_1815",2022,0
"3355_2240_010623_20220111",2022-01-11,"3355_2240",2022,1
"3400_2320_010623_20220107",2022-01-07,"3400_2320",2022,0
"2505_2800_015816_20220115",2022-01-15,"2505_2800",2022,0
"2800_2640_020269_20220115",2022-01-15,"2800_2640",2022,0
"2515_2820_010718_20220111",2022-01-11,"2515_2820",2022,0
"2605_2750_012677_20220101",2022-01-01,"2605_2750",2022,0
"3400_2245_010623_20220111",2022-01-11,"3400_2245",2022,0
"3335_1855_011005_20220115",2022-01-15,"3335_1855",2022,0
"2510_2805_015816_20220115",2022-01-15,"2510_2805",2022,0
"2505_2805_010857_20220115",2022-01-15,"2505_2805",2022,0
"2550_2815_010718_20220111",2022-01-11,"2550_2815",2022,0
"2535_2855_010718_20220115",2022-01-15,"2535_2855",2022,0
"2600_2815_016971_20220111",2022-01-11,"2600_2815",2022,0
"2440_2820_016685_20220111",2022-01-11,"2440_2820",2022,0
"2530_3050_010916_20220115",2022-01-15,"2530_3050",2022,0
"2650_3210_011907_20220104",2022-01-04,"2650_3210",2022,0
"2655_3215_011907_20220105",2022-01-05,"2655_3215",2022,0
"2650_3250_011907_20220108",2022-01-08,"2650_3250",2022,0
"2655_3245_011907_20220108",2022-01-08,"2655_3245",2022,0
"2655_3250_011907_20220109",2022-01-09,"2655_3250",2022,0
"2700_3225_011907_20220106",2022-01-06,"2700_3225",2022,0
"2445_2815_019666_20220111",2022-01-11,"2445_2815",2022,0
"2605_2800_000153_20220105",2022-01-05,"2605_2800",2022,0
"2545_3005_000153_20220101",2022-01-01,"2545_3005",2022,0
"2605_2755_001858_20220111",2022-01-11,"2605_2755",2022,0
"2605_2800_000153_20220110",2022-01-10,"2605_2800",2022,0
"2545_2815_020093_20220108",2022-01-08,"2545_2815",2022,0
"2645_2640_000272_20220115",2022-01-15,"2645_2640",2022,0
"2515_2820_020313_20220114",2022-01-14,"2515_2820",2022,0
"2520_2820_020313_20220114",2022-01-14,"2520_2820",2022,0
"2530_2810_020313_20220116",2022-01-16,"2530_2810",2022,0
"3405_2200_015548_20220115",2022-01-15,"3405_2200",2022,0
"3220_2235_001909_20220111",2022-01-11,"3220_2235",2022,0
"2535_3035_010916_20220114",2022-01-14,"2535_3035",2022,0
"3405_2155_015548_20220115",2022-01-15,"3405_2155",2022,0
"2510_2805_015932_20220115",2022-01-15,"2510_2805",2022,0
"2555_2800_010984_20220109",2022-01-09,"2555_2800",2022,0
"2530_2810_014447_20220116",2022-01-16,"2530_2810",2022,0
"2305_3000_011431_20220116",2022-01-16,"2305_3000",2022,0
"2330_2915_017378_20220116",2022-01-16,"2330_2915",2022,0
"2505_2805_015932_20220115",2022-01-15,"2505_2805",2022,0
"3305_2740_011445_20220113",2022-01-13,"3305_2740",2022,0
"2505_2800_015932_20220115",2022-01-15,"2505_2800",2022,0
"2555_2800_010984_20220103",2022-01-03,"2555_2800",2022,0
"2535_2745_010821_20220110",2022-01-10,"2535_2745",2022,0
"3000_3050_001113_20220115",2022-01-15,"3000_3050",2022,0
"2350_2925_017378_20220113",2022-01-13,"2350_2925",2022,0
"2430_2800_019005_20220115",2022-01-15,"2430_2800",2022,0
"2930_3005_000278_20220116",2022-01-16,"2930_3005",2022,0
"3130_2500_014497_20220103",2022-01-03,"3130_2500",2022,0
"3125_2500_014497_20220109",2022-01-09,"3125_2500",2022,0
"2505_2800_021011_20220116",2022-01-16,"2505_2800",2022,0
"3125_2455_014497_20220106",2022-01-06,"3125_2455",2022,0
"2445_2815_019005_20220111",2022-01-11,"2445_2815",2022,0
"3410_2150_015548_20220115",2022-01-15,"3410_2150",2022,0
"2535_2905_020034_20220115",2022-01-15,"2535_2905",2022,0
"2535_2900_020034_20220114",2022-01-14,"2535_2900",2022,0
"2620_2830_016300_20220116",2022-01-16,"2620_2830",2022,0
"2945_3100_011783_20220112",2022-01-12,"2945_3100",2022,0
"2530_2810_021011_20220113",2022-01-13,"2530_2810",2022,0
"3350_1835_002076_20220115",2022-01-15,"3350_1835",2022,0
"2510_2805_021011_20220116",2022-01-16,"2510_2805",2022,0
"2600_2820_014228_20220114",2022-01-14,"2600_2820",2022,1
"3230_1905_014671_20220115",2022-01-15,"3230_1905",2022,0
"3230_1910_014671_20220115",2022-01-15,"3230_1910",2022,0
"2450_3150_012093_20220115",2022-01-15,"2450_3150",2022,0
"3225_1915_014671_20220114",2022-01-14,"3225_1915",2022,0
"2505_3155_012093_20220115",2022-01-15,"2505_3155",2022,0
"2535_3035_020171_20220114",2022-01-14,"2535_3035",2022,0
"2925_3110_010281_20220116",2022-01-16,"2925_3110",2022,0
"2910_3055_010281_20220116",2022-01-16,"2910_3055",2022,0
"2510_2805_020521_20220115",2022-01-15,"2510_2805",2022,0
"2525_3130_012093_20220115",2022-01-15,"2525_3130",2022,0
"2520_2820_020521_20220115",2022-01-15,"2520_2820",2022,0
"3335_2115_013624_20220114",2022-01-14,"3335_2115",2022,0
"2920_3105_010281_20220116",2022-01-16,"2920_3105",2022,0
"3225_1910_014671_20220114",2022-01-14,"3225_1910",2022,0
"2900_3045_010281_20220114",2022-01-14,"2900_3045",2022,0
"2850_3035_010281_20220114",2022-01-14,"2850_3035",2022,0
"2615_2720_010962_20220115",2022-01-15,"2615_2720",2022,0
"2545_2815_010823_20220108",2022-01-08,"2545_2815",2022,0
"2515_2820_020521_20220116",2022-01-16,"2515_2820",2022,0
"2915_3100_010281_20220116",2022-01-16,"2915_3100",2022,0
"3410_2150_014937_20220116",2022-01-16,"3410_2150",2022,0
"3255_2755_021180_20220112",2022-01-12,"3255_2755",2022,0
"2855_3040_010281_20220114",2022-01-14,"2855_3040",2022,0
"2935_3105_011783_20220114",2022-01-14,"2935_3105",2022,0
"2515_2820_016082_20220115",2022-01-15,"2515_2820",2022,0
"2545_2725_011639_20220107",2022-01-07,"2545_2725",2022,0
"2905_3050_010281_20220115",2022-01-15,"2905_3050",2022,0
"2440_2830_016685_20220112",2022-01-12,"2440_2830",2022,0
"2440_2830_016098_20220112",2022-01-12,"2440_2830",2022,0
"2930_3010_001904_20220116",2022-01-16,"2930_3010",2022,0
"2440_2825_016098_20220112",2022-01-12,"2440_2825",2022,0
"3310_1805_011005_20220116",2022-01-16,"3310_1805",2022,0
"3010_3045_015392_20220111",2022-01-11,"3010_3045",2022,0
"2555_2800_000608_20220109",2022-01-09,"2555_2800",2022,0
"2550_2725_021306_20220113",2022-01-13,"2550_2725",2022,0
"2555_2730_021306_20220112",2022-01-12,"2555_2730",2022,0
"2555_2755_000608_20220112",2022-01-12,"2555_2755",2022,0
"2615_2750_016971_20220115",2022-01-15,"2615_2750",2022,0
"2535_3045_020171_20220114",2022-01-14,"2535_3045",2022,0
"2435_2840_019666_20220116",2022-01-16,"2435_2840",2022,0
"2540_2710_021306_20220114",2022-01-14,"2540_2710",2022,0
"2535_2820_010232_20220116",2022-01-16,"2535_2820",2022,0
"2605_2845_010232_20220114",2022-01-14,"2605_2845",2022,0
"2600_2845_010232_20220113",2022-01-13,"2600_2845",2022,0
"2930_3010_000278_20220116",2022-01-16,"2930_3010",2022,0
"2940_3105_011783_20220112",2022-01-12,"2940_3105",2022,0
"2940_3100_011783_20220112",2022-01-12,"2940_3100",2022,0
"2530_2710_016333_20220116",2022-01-16,"2530_2710",2022,1
"2605_2755_000613_20220112",2022-01-12,"2605_2755",2022,0
"2530_3055_013991_20220114",2022-01-14,"2530_3055",2022,0
"2605_2750_010768_20220103",2022-01-03,"2605_2750",2022,0
"2515_3005_000459_20220116",2022-01-16,"2515_3005",2022,0
"2515_2820_010768_20220111",2022-01-11,"2515_2820",2022,0
"2525_3055_000459_20220111",2022-01-11,"2525_3055",2022,0
"2545_3105_000459_20220115",2022-01-15,"2545_3105",2022,0
"3355_2445_000355_20220116",2022-01-16,"3355_2445",2022,0
"3300_2745_021180_20220117",2022-01-17,"3300_2745",2022,0
"2440_2825_016685_20220112",2022-01-12,"2440_2825",2022,0
"3405_2200_011010_20220117",2022-01-17,"3405_2200",2022,0
"3310_1805_001680_20220116",2022-01-16,"3310_1805",2022,0
"3400_2320_010623_20220112",2022-01-12,"3400_2320",2022,0
"2535_2745_020406_20220115",2022-01-15,"2535_2745",2022,0
"2625_2730_002254_20220110",2022-01-10,"2625_2730",2022,0
"2600_2745_010174_20220112",2022-01-12,"2600_2745",2022,0
"3015_3045_016381_20220112",2022-01-12,"3015_3045",2022,0
"2605_2755_010449_20220116",2022-01-16,"2605_2755",2022,0
"2515_2725_020406_20220116",2022-01-16,"2515_2725",2022,0
"2625_2735_002254_20220110",2022-01-10,"2625_2735",2022,0
